key,translation,locale
payment.payment_provider.nopayment,Nopayment.,pl_PL
pdp.price,Cena,pl_PL
pdp.price.regular_price,Normalna cena,pl_PL
product.filter.deal,Rozdać,pl_PL
product.filter.merchant_name,Kupiec,pl_PL
product_detail_page.benefit_price.benefit_amount,max %amount%.,pl_PL
product_item.benefit_deal.or,lub,pl_PL
security_blocker_page.error.account_blocked,Zbyt wiele zalogowania próby z adresu. Proszę czekać %minutes% minuty przed ponownym próbą.,pl_PL
account.newsletter.text,"Přihlaste se k odběru našeho zpravodaje a mějte vždy aktuální informace! Získejte novinky o nejnovějších trendech v oblasti smartphonů a nositelných zařízení, špičkových značkách a skvělých nabídkách.",cs_CZ
address.city,Město,cs_CZ
address.salutation,Oslovení,cs_CZ
address.street,ulice,cs_CZ
address.street_nr,Číslo,cs_CZ
address.zip_code,PSČ,cs_CZ
AdyenCreditCard,Kreditní karta,cs_CZ
adyen.payment.error.cc_cvv,Zkontrolujte prosím kód CVC,cs_CZ
adyen.payment.error.cc_month,Zkontrolujte prosím měsíc kreditní karty,cs_CZ
adyen.payment.error.cc_number,Zkontrolujte číslo kreditní karty,cs_CZ
adyen.payment.error.cc_year,Zkontrolujte prosím rok kreditní karty,cs_CZ
afiliate.legal.text,"Tento produkt prodává prodejce třetí strany. Prodejce je výhradně odpovědný za ceny, popis produktu, úrovně zásob a dopravu. Pokud jde o odpovědnost společnosti myWorld za hypertextové odkazy a jejich obsah, odkazujeme na podmínky použití platné pro trh myWorld.",cs_CZ
agent.account.overview,Přehled,cs_CZ
agent.account.page_title,Činidlo,cs_CZ
agent.account.profile_data,Profil agenta,cs_CZ
agent.account.quote_request,Žádosti o nabídku,cs_CZ
agent.authentication.failed,Ověření se nezdařilo,cs_CZ
agent.autocomplete.no_results,Nebyly nalezeny žádné výsledky,cs_CZ
agent.confirm_user_selection,Potvrdit,cs_CZ
agent.control_bar.customer_name,Zákazník:,cs_CZ
agent.control_bar.logout,Odhlásit se,cs_CZ
agent.control_bar.logout_as_customer,Pomoc koncovým zákazníkům,cs_CZ
agent.control_bar.username,Činidlo:,cs_CZ
agent.login.email,E-mailem,cs_CZ
agent.login.password,Heslo,cs_CZ
agent.login.title,Vstupte do svého účtu,cs_CZ
auth.email,E-mailem,cs_CZ
auth.im-already-customer,Již mám účet,cs_CZ
auth.im-new-customer,Nový zákazník,cs_CZ
auth.login,Přihlásit se,cs_CZ
auth.password,Heslo,cs_CZ
auth.password-forgot,Zapomenutý?,cs_CZ
auth.register,Registrovat,cs_CZ
autocomplete.placeholder,Vyhledávání,cs_CZ
availability_notification.do_not_notify_me,"Neinformujte mě, až budete zpět na skladě",cs_CZ
availability_notification.email_address,Emailová adresa,cs_CZ
availability_notification.notify_me,"Informujte mě, až budete na skladě",cs_CZ
availability_notification.subscribed,Úspěšně přihlášeni,cs_CZ
availability_notification_subscription.mail.copyright,"<em> Copyright © název společnosti v aktuálním roce, všechna práva vyhrazena. </em> <br> <br>",cs_CZ
availability_notification_subscription.mail.notification.body,"Čekání skončilo, nyní můžete tento produkt přidat do košíku.",cs_CZ
availability_notification_subscription.mail.notification.buy_now,Kup nyní,cs_CZ
availability_notification_subscription.mail.notification.head,% name% je opět k dispozici!,cs_CZ
availability_notification_subscription.mail.notification.subject,% name% je opět k dispozici!,cs_CZ
availability_notification_subscription.mail.subscribed.body,"Až bude produkt opět k dispozici, obdržíte e-mail",cs_CZ
availability_notification_subscription.mail.subscribed.head,Právě jsme informovali náš nákupní tým o vašem předplatném!,cs_CZ
availability_notification_subscription.mail.subscribed.subject,Právě jsme informovali náš nákupní tým o vašem předplatném!,cs_CZ
availability_notification_subscription.mail.unsubscribe,"Chcete změnit způsob přijímání těchto e-mailů? <br> Můžete <a target = ""_ blank"" href = ""% link%"" style = ""mso-line-height-rule: exactly; -ms-text-size-adjust: 100%; - webkit-text-size-adjust: 100%; color: # 656565; font-weight: normal; text-decoration: underline; ""> odhlásit se z tohoto seznamu </a>.",cs_CZ
cart.add-to-shopping-list.form.placeholder,Zadejte název nového nákupního seznamu,cs_CZ
cart.cart,Vozík,cs_CZ
cart.checkout,Překontrolovat,cs_CZ
cart.code.apply.failed,Kód nelze použít,cs_CZ
cart.code.enter-code,Zadejte kód poukazu / dárkové karty,cs_CZ
cart.discounts,Slevy,cs_CZ
cart.empty.button,Podívejte se na nabídky,cs_CZ
cart.empty.description,"Jedinou touhou nákupního košíku je shromáždit pro vás ty nejlepší nabídky, dárky a mnoho dalších skvělých produktů. Splňte tedy přání svého nákupního košíku a dejte mu smysl!",cs_CZ
cart.empty.title,Váš nákupní košík je prázdný!,cs_CZ
cart.giftcard.apply.failed,Dárkový poukaz není použitelný,cs_CZ
cart.giftcard.apply.successful,Byl použit váš kód dárkové karty,cs_CZ
cart.giftcard.label,Dárková poukázka,cs_CZ
cart.item_attributes_needed,Vyberte prosím více atributů,cs_CZ
cart.item.bundle.description,Položky v balíčku:,cs_CZ
cart.item.item_price,Cena položky,cs_CZ
cart.item.item_total,Celkem položek,cs_CZ
cart.item.option.description,Možnosti produktu:,cs_CZ
cart.item.option.pre.check.validation.error.exists,"U produktu% name% nemůžete přímo objednávat, přidejte jej prosím samostatně do košíku.",cs_CZ
cart.item_quantity,Množství,cs_CZ
cart.item.remove.confirm,Opravdu chcete tuto položku odebrat?,cs_CZ
cart.item.sku,SKU,cs_CZ
cart_note.cart_page.cart.note_added,Poznámka byla úspěšně přidána do košíku,cs_CZ
cart_note.cart_page.item.note_added,Poznámka byla úspěšně přidána do položky '% sku%',cs_CZ
cart_note.checkout_page.item_note,Poznámka,cs_CZ
cart_note.checkout_page.quote_note,Poznámka k košíku,cs_CZ
cart_note.customer_page.item_note,Položka objednávky Poznámka,cs_CZ
cart_note.customer_page.order_note,Poznámka k objednávce,cs_CZ
cart_note.form.save,Uložit,cs_CZ
cart_note.item_form.enter_note,Přidejte k položce poznámku,cs_CZ
cart_note.item_form.placeholder,Zadejte poznámku,cs_CZ
cart_note.quote_form.enter_note,Přidejte poznámku k košíku,cs_CZ
cart_note.quote_form.placeholder,Zadejte poznámku,cs_CZ
cart.note-title,Poznámka k košíku,cs_CZ
cart_page.error_message.unexpected_error,Došlo k neočekávané chybě.,cs_CZ
cart.pre.check.affiliate.failed,Položku% sku% nelze přidat do košíku.,cs_CZ
cart.pre.check.availability.failed,Položka% sku% má k dispozici pouze% stock%.,cs_CZ
cart.pre.check.availability.failed.empty,Položka% sku% již není k dispozici.,cs_CZ
cart.pre.check.price.failed,Cena ve vybrané měně nebyla nalezena pro produkt se sku '% sku%'. Změňte měnu nebo odeberte produkt z objednávky.,cs_CZ
cart.pre.check.product_discontinued,"Produkt '% name%' je ukončen, vyberte prosím alternativní.",cs_CZ
cart.pre.check.quantity.interval.failed,Požadavky na interval množství pro SKU produktu '% sku%' nejsou splněny.,cs_CZ
cart.pre.check.quantity.max.failed,Bylo překročeno maximální množství SKU produktu '% sku%'.,cs_CZ
cart.pre.check.quantity.min.failed,Požadavky na minimální množství pro SKU produktu '% sku%' nejsou splněny.,cs_CZ
cart.pre.check.quantity.value.failed,Chybné množství pro SKU produktu '% sku%'.,cs_CZ
cart.pre.check.shipment.failed,Tyto změny nelze použít. Způsob přepravy nebyl nalezen. Vyberte prosím jiný způsob přepravy.,cs_CZ
cart.price,Cena,cs_CZ
cart.price.grand.total,Celková částka,cs_CZ
cart.price.subtotal,Mezisoučet,cs_CZ
cart.price.subtotal_wo_deals,Mezisoučet,cs_CZ
cart.product-option,Možnosti produktu,cs_CZ
cart.promotion.items,Reklamní produkty,cs_CZ
cart.quantity.adjusted,"Množství požadované položky bylo upraveno, pokud vybrané množství není k dispozici.",cs_CZ
cart.remove.items.success,Produkty byly úspěšně odebrány,cs_CZ
cart.sales-order-threshold,Minimální hodnota objednávky,cs_CZ
cart.select.default_value,Vyberte prosím hodnotu,cs_CZ
cart.shipping,Lodní doprava,cs_CZ
cart.shipping.order-item,#NAME?,cs_CZ
cart.title_content,Nákupní košík,cs_CZ
cart.title_sidebar,Přehled objednávek,cs_CZ
cart.total,Celkový,cs_CZ
cart.total.discount,Sleva,cs_CZ
cart.total.price_to_pay,Cena k zaplacení,cs_CZ
cart.total.tax_total,Daň,cs_CZ
cart.validate.items.price.changed,Ceny produktů se SKU '% sku%' byly změněny.,cs_CZ
cart.voucher.apply.failed,Váš kód poukazu je neplatný.,cs_CZ
cart.voucher.apply.non_applicable,Kód poukazu je neplatný,cs_CZ
cart.voucher.apply.successful,Váš kód poukazu byl použit,cs_CZ
cart.voucher.redeem,Použít kód,cs_CZ
cart.voucher.remove,Odstranit,cs_CZ
cart.vouchers,Poukazy,cs_CZ
cart.vouchers.clear-all,Vymazat vše,cs_CZ
cart.voucher-title,Kód voucheru,cs_CZ
cart_widget.empty_text,Tvůj vozík je prázdný. Jděte naplnit všechny své technické naděje a sny.,cs_CZ
cart.your-order,Vaše objednávka,cs_CZ
catalog.currency,€,cs_CZ
catalog.filter.active,Aktivní filtr,cs_CZ
catalog.filter.activeFilters,Aktivní filtry,cs_CZ
catalog.filter.active_rating_up,Stars & Up,cs_CZ
catalog.filter.button,Aplikovat,cs_CZ
catalog.filter.extras,Další vlastnosti,cs_CZ
catalog.filter.filter,Filtry / třídění,cs_CZ
catalog.filter.hide,skrýt filtr,cs_CZ
catalog.filter.main_color,Barva,cs_CZ
catalog.filter.per,Na stránku,cs_CZ
catalog.filter.pricerangeFrom,z,cs_CZ
catalog.filter.pricerangeTo,na,cs_CZ
catalog.filter.rangeFrom,Rozsah,cs_CZ
catalog.filter.rangeTo,na,cs_CZ
catalog.filter.rating_up,& Nahoru,cs_CZ
catalog.filter.resetAllFilters,Resetujte všechny filtry,cs_CZ
catalog.filter_section.show_all,Zobrazit více,cs_CZ
catalog.filter_section.show_less,Ukaž méně,cs_CZ
catalog.filter.show,vložte filtr,cs_CZ
catalog.itemsFound,Výsledek,cs_CZ
catalog.loading,načítání,cs_CZ
catalog.new,Nový,cs_CZ
catalog.next,pokračovat,cs_CZ
catalog.no-results,Žádné výsledky.,cs_CZ
catalog.prev,zadní,cs_CZ
catalog.sale,Prodej,cs_CZ
catalog.sort,Třídění,cs_CZ
catalog.sort.by,Seřazeno podle,cs_CZ
catalog.sort.name_asc,Název vzestupně,cs_CZ
catalog.sort.name_desc,Jméno sestupně,cs_CZ
catalog.sort.price_asc,Cena vzestupně,cs_CZ
catalog.sort.price_desc,Cena sestupně,cs_CZ
catalog.sort.rating,Hodnocení produktu,cs_CZ
catalog.sort.relevance,Relevantnost,cs_CZ
catalog.view.mode.grid,Mřížka,cs_CZ
catalog.view.mode.list,Seznam,cs_CZ
checkout.customer.auth_as_guest,Koupit jako host,cs_CZ
checkout.customer.auth_as_login,Přihlásit se,cs_CZ
checkout.customer.auth_as_user,Přihlásit se,cs_CZ
checkout.customer.order_as_guest,Objednávka jako host,cs_CZ
checkout.customer.proceed_as_guest,Pokračujte jako host,cs_CZ
checkout.customer.proceed_as_user,Pokračovat jako registrovaný uživatel (zaregistrovat se),cs_CZ
checkout.giftcard.label,Dárková poukázka,cs_CZ
checkout.nothing.will.be.sent,Proto samozřejmě nebude nic zasláno!,cs_CZ
checkout.payment.cashback_balance,Zůstatek cashback / myWorld eVoucher:,cs_CZ
checkout.payment.cashback_info,"Pokud máte kredit Cashback nebo kredit myWorld eVoucher, zobrazí se zde a můžete jej použít k platbě. <br/> Poznámka: Lze je použít pouze jako platbu za položky prodávané společností myWorld.",cs_CZ
checkout.payment.checkbox.use_evoucher_balance,Použijte% cena% z vašeho% zůstatku% zůstatek Cashback / myWorld eVoucher,cs_CZ
checkout.payment_method.invalid,Platba v pokladně není platná,cs_CZ
checkout.payment.provider.DummyPayment,platební metody,cs_CZ
checkout.payment.provider.payment_methods,platební metody,cs_CZ
checkout.pre.check.shipment.failed,Neplatná metoda dopravy% method_name% (% carrier_name%).,cs_CZ
checkout.sales-order-threshold,Minimální hodnota objednávky,cs_CZ
checkout.step.address.is_sellable,"Vážený zákazníku, produkty bohužel nejsou k dispozici na vaší doručovací adrese.",cs_CZ
checkout.step.address.select_address,Vyberte adresu,cs_CZ
checkout.step.address.title,Adresa,cs_CZ
checkout.step.confirm_payment.error,Při platbě se něco pokazilo,cs_CZ
checkout.step.customer.title,Přihlásit se,cs_CZ
checkout.step.error.text,Něco se pokazilo. Promiňte.,cs_CZ
checkout.step.error.title,Vaše objednávka nebyla zadána.,cs_CZ
checkout.step.payment,Přejít na Platba,cs_CZ
checkout.step.payment.must_be_older_than_18_years,Musíte mít alespoň 18 let.,cs_CZ
checkout.step.payment.title,Způsob platby,cs_CZ
checkout.step.place.order,Zašlete objednávku,cs_CZ
checkout.step.shipment,Přejít na zásilku,cs_CZ
checkout.step.shipment.provider.a,DHL,cs_CZ
checkout.step.shipment.provider.b,Hermes,cs_CZ
checkout.step.shipment.title,náklad,cs_CZ
checkout.step.success.link,"Jdi na můj účet""""",cs_CZ
checkout.step.success.sub_title,Vaše objednávka byla úspěšně zadána.,cs_CZ
checkout.step.success.text,Za pár minut dostanete e-mail s potvrzením objednávky. Svou objednávku můžete zkontrolovat a sledovat na svém účtu.,cs_CZ
checkout.step.success.title,Děkuju.,cs_CZ
checkout.step.summary,Přejít na shrnutí,cs_CZ
checkout.step.summary.billing_address,fakturační adresa,cs_CZ
checkout.step.summary.delivery_address,Doručovací adresa,cs_CZ
checkout.step.summary.delivery_method,Způsob doručení,cs_CZ
checkout.step.summary.grand_total,Celkový součet,cs_CZ
checkout.step.summary.items,Položky,cs_CZ
checkout.step.summary.overview,Přehled,cs_CZ
checkout.step.summary.payment,Způsob platby,cs_CZ
checkout.step.summary.products,produkty,cs_CZ
checkout.step.summary.requested_delivery_date,Požadované datum dovozu,cs_CZ
checkout.step.summary.shipment_costs_total,Náklady na dopravu (celkem),cs_CZ
checkout.step.summary.shipping,náklad,cs_CZ
checkout.step.summary.sms_code_input_error,Kód SMS nebyl správný,cs_CZ
checkout.step.summary.sms_code_send_error,Odeslání SMS kódu skončilo chybou,cs_CZ
checkout.step.summary.sub_total,Mezisoučet,cs_CZ
checkout.step.summary.tax,Daň,cs_CZ
checkout.step.summary.title,souhrn,cs_CZ
checkout.step.summary.total,Dokončit pokladnu,cs_CZ
checkout.step.summary.tracking_code,Kód pro sledování doručení,cs_CZ
checkout.step.summary.uid,UID,cs_CZ
checkout.step.summary.with_method,S,cs_CZ
checkout.summary.item.bundle.description,Položky v balíčku:,cs_CZ
checkout.summary.item.option.description,Možnosti produktu:,cs_CZ
checkout.thank.you,Děkuju,cs_CZ
checkout.this.is.shop,Toto je shop,cs_CZ
cms.page.filter.per,Na stránku,cs_CZ
cms.page.itemsFound,Nalezené položky,cs_CZ
cms.page.sort.name_asc,Seřadit podle názvu vzestupně,cs_CZ
cms.page.sort.name_desc,Řadit podle názvu sestupně,cs_CZ
cms.page.sort.relevance,Třídit podle relevance,cs_CZ
cms.preview.access_denied,Nejste přihlášeni nebo nemáte oprávnění k přístupu na tuto stránku.,cs_CZ
cms-product-group.category.link.text,Prozkoumejte více,cs_CZ
company.account,Firemní účet,cs_CZ
company.account.add_new_address,Definujte novou adresu,cs_CZ
company.account.address,Adresy,cs_CZ
company.account.address.address1,ulice,cs_CZ
company.account.address.address3,Doplnění adresy,cs_CZ
company.account.address.city,Město,cs_CZ
company.account.address.country,Země,cs_CZ
company.account.address.delete,Vymazat,cs_CZ
company.account.address.edit,Upravit,cs_CZ
company.account.address.is_default_billing,Je výchozí fakturační adresa,cs_CZ
company.account.address.number,Číslo,cs_CZ
company.account.address.phone,Telefonní číslo,cs_CZ
company.account.address.zip_code,PSČ,cs_CZ
company.account.authorization.success,Registrace úspěšná,cs_CZ
company.account.billing_address,Výchozí fakturační adresa,cs_CZ
company.account.business_unit,Obchodní jednotky,cs_CZ
company.account.business_unit.add,Vytvořte obchodní jednotku,cs_CZ
company.account.business_unit.address,Adresy,cs_CZ
company.account.business_unit.create,Vytvořit,cs_CZ
company.account.business_unit.delete,Vymazat,cs_CZ
company.account.business_unit.delete.confirmation.warning,Varování,cs_CZ
company.account.business_unit.details,Detaily,cs_CZ
company.account.business_unit.edit,Upravit,cs_CZ
company.account.business_unit.edit_information,Upravit,cs_CZ
company.account.business_unit.email,E-mailem,cs_CZ
company.account.business_unit.external_url,Externí URL,cs_CZ
company.account.business_unit.name,název,cs_CZ
company.account.business_unit.phone,Telefonní číslo,cs_CZ
company.account.business_unit.view,Pohled,cs_CZ
company.account.company_name,Jméno společnosti,cs_CZ
company.account.company_role,Role,cs_CZ
company.account.company_role.add,Přidat novou roli,cs_CZ
company.account.company_role.default,Výchozí,cs_CZ
company.account.company_role.details,Detaily,cs_CZ
company.account.company_role.edit,Upravit,cs_CZ
company.account.company_role.edit_information,Upravit informace o roli,cs_CZ
company.account.company_role.is_default,Je výchozí,cs_CZ
company.account.company_role.name,název,cs_CZ
company.account.company_role.permission.assign,Přiřadit,cs_CZ
company.account.company_role.permission.assigned,Přiřazeno,cs_CZ
company.account.company_role.permission.configure,Konfigurovat,cs_CZ
company.account.company_role.permission.key,Klíč,cs_CZ
company.account.company_role.permission.manage,Spravovat oprávnění,cs_CZ
company.account.company_role.permissions,Oprávnění,cs_CZ
